filename,cate,rules,description,problem_cnt,FP,XML_Path
UnnecessaryCaseChange3.java,errorprone,UnnecessaryCaseChange,don't flag touppercase() invocations with locale args,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnnecessaryCaseChange.xml
UnnecessaryCaseChange4.java,errorprone,UnnecessaryCaseChange,failure case with tolowercase().equals(),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnnecessaryCaseChange.xml
UnnecessaryCaseChange5.java,errorprone,UnnecessaryCaseChange,#2531 foo.equals(bar.tolowercase()) false negative,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnnecessaryCaseChange.xml
UnnecessaryCaseChange6.java,errorprone,UnnecessaryCaseChange,nullpointerexception if in constructor test,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnnecessaryCaseChange.xml
JUnitStaticSuite0.java,errorprone,JUnitStaticSuite,non-static is bad,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitStaticSuite.xml
JUnitStaticSuite1.java,errorprone,JUnitStaticSuite,public static with no params is ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitStaticSuite.xml
JUnitStaticSuite2.java,errorprone,JUnitStaticSuite,private suite() is bad,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitStaticSuite.xml
JUnitStaticSuite3.java,errorprone,JUnitStaticSuite,"if there are params, just skip it",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitStaticSuite.xml
JUnitStaticSuite4.java,errorprone,JUnitStaticSuite,not a junit test (nonstatic is bad),0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitStaticSuite.xml
MoreThanOneLogger0.java,errorprone,MoreThanOneLogger,ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger1.java,errorprone,MoreThanOneLogger,two loggers,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger2.java,errorprone,MoreThanOneLogger,different logger for inner class,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger3.java,errorprone,MoreThanOneLogger,"ok, fixing npe bug",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger4.java,errorprone,MoreThanOneLogger,https://github.com/pmd/pmd/pull/42: add slf4j logger type,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger5.java,errorprone,MoreThanOneLogger,https://github.com/pmd/pmd/pull/42: add slf4j logger type: two loggers,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger6.java,errorprone,MoreThanOneLogger,add log4j2 logger type,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger7.java,errorprone,MoreThanOneLogger,logger type log4j2: two loggers,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
MoreThanOneLogger8.java,errorprone,MoreThanOneLogger,issue 3304 - rule robustness,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MoreThanOneLogger.xml
DoNotCallGarbageCollectionExplicitly0.java,errorprone,DoNotCallGarbageCollectionExplicitly,basic test case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DoNotCallGarbageCollectionExplicitly.xml
DoNotCallGarbageCollectionExplicitly1.java,errorprone,DoNotCallGarbageCollectionExplicitly,alernate basic test case,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DoNotCallGarbageCollectionExplicitly.xml
DoNotCallGarbageCollectionExplicitly2.java,errorprone,DoNotCallGarbageCollectionExplicitly,call in a constructor,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DoNotCallGarbageCollectionExplicitly.xml
MissingSerialVersionUID0.java,errorprone,MissingSerialVersionUID,happy case,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID1.java,errorprone,MissingSerialVersionUID,simple failure case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID2.java,errorprone,MissingSerialVersionUID,failure using java.io.serializable,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID3.java,errorprone,MissingSerialVersionUID,implements serializable and provides a serialversionuid,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID4.java,errorprone,MissingSerialVersionUID,test5,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID5.java,errorprone,MissingSerialVersionUID,interface,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID6.java,errorprone,MissingSerialVersionUID,"abstract case, see #1352",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID7.java,errorprone,MissingSerialVersionUID,inherited abstract case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID8.java,errorprone,MissingSerialVersionUID,"@suppresswarnings(""serial"")",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID9.java,errorprone,MissingSerialVersionUID,#1078 [java] missingserialversionuid rule does not seem to catch inherited classes,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
MissingSerialVersionUID10.java,errorprone,MissingSerialVersionUID,#1350 [java] missingserialversionuid false-positive on interfaces,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MissingSerialVersionUID.xml
EmptyTryBlock0.java,errorprone,EmptyTryBlock,bad,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyTryBlock.xml
EmptyTryBlock1.java,errorprone,EmptyTryBlock,bad,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyTryBlock.xml
EmptyTryBlock2.java,errorprone,EmptyTryBlock,ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyTryBlock.xml
EmptyTryBlock3.java,errorprone,EmptyTryBlock,#432 false positive for empty try-with-resource,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyTryBlock.xml
EqualsNull0.java,errorprone,EqualsNull,"object.equals(null), bad",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EqualsNull.xml
EqualsNull1.java,errorprone,EqualsNull,"object == null, ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EqualsNull.xml
EqualsNull2.java,errorprone,EqualsNull,"object.method().equals(null), bad",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EqualsNull.xml
EqualsNull3.java,errorprone,EqualsNull,"object.equals(null, other), ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EqualsNull.xml
EqualsNull4.java,errorprone,EqualsNull,#1120 equalsnull false positive,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EqualsNull.xml
EmptyInitializer0.java,errorprone,EmptyInitializer,failure case (non static),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyInitializer.xml
EmptyInitializer1.java,errorprone,EmptyInitializer,failure case (static),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyInitializer.xml
EmptyInitializer2.java,errorprone,EmptyInitializer,not an initializer,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyInitializer.xml
EmptyInitializer3.java,errorprone,EmptyInitializer,initializer not empty,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyInitializer.xml
EmptyInitializer4.java,errorprone,EmptyInitializer,static initializer not empty,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/EmptyInitializer.xml
CallSuperFirst0.java,errorprone,CallSuperFirst,success,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/CallSuperFirst.xml
CallSuperFirst1.java,errorprone,CallSuperFirst,success,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/CallSuperFirst.xml
CallSuperFirst2.java,errorprone,CallSuperFirst,failure,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/CallSuperFirst.xml
CallSuperFirst3.java,errorprone,CallSuperFirst,#1154 call super onpause when there is no super,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/CallSuperFirst.xml
UnconditionalIfStatement0.java,errorprone,UnconditionalIfStatement,if (true),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnconditionalIfStatement.xml
UnconditionalIfStatement1.java,errorprone,UnconditionalIfStatement,if (false),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnconditionalIfStatement.xml
UnconditionalIfStatement2.java,errorprone,UnconditionalIfStatement,no constant folding,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnconditionalIfStatement.xml
UnconditionalIfStatement3.java,errorprone,UnconditionalIfStatement,short circuit operator,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/UnconditionalIfStatement.xml
JUnitSpelling0.java,errorprone,JUnitSpelling,setup mispellings,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling1.java,errorprone,JUnitSpelling,teardown misspellings,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling2.java,errorprone,JUnitSpelling,ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling3.java,errorprone,JUnitSpelling,unrelated methods,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling4.java,errorprone,JUnitSpelling,overloaded setup,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling5.java,errorprone,JUnitSpelling,no problem - not a junit test,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling6.java,errorprone,JUnitSpelling,no problem - usual junit5 test,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
JUnitSpelling7.java,errorprone,JUnitSpelling,no problem - usual junit4 test,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/JUnitSpelling.xml
AvoidCatchingNPE0.java,errorprone,AvoidCatchingNPE,failure case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/AvoidCatchingNPE.xml
AvoidCatchingNPE1.java,errorprone,AvoidCatchingNPE,"catching another type, ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/AvoidCatchingNPE.xml
AvoidCatchingNPE2.java,errorprone,AvoidCatchingNPE,"throwing it, ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/AvoidCatchingNPE.xml
MethodWithSameNameAsEnclosingClass0.java,errorprone,MethodWithSameNameAsEnclosingClass,bad,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MethodWithSameNameAsEnclosingClass.xml
MethodWithSameNameAsEnclosingClass1.java,errorprone,MethodWithSameNameAsEnclosingClass,ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MethodWithSameNameAsEnclosingClass.xml
MethodWithSameNameAsEnclosingClass2.java,errorprone,MethodWithSameNameAsEnclosingClass,doesn't crash on interfaces,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/MethodWithSameNameAsEnclosingClass.xml
DetachedTestCase0.java,errorprone,DetachedTestCase,correct test case annotation,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase1.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 4 test class (marker annotation),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase2.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 4 test class (regular annotation),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase3.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 5 test class (test),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase4.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 5 test class (repeated test),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase5.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 5 test class (test factory),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase6.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 5 test class (test template),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase7.java,errorprone,DetachedTestCase,missing annotation on public test case in junit 5 test class (parameterized test),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase8.java,errorprone,DetachedTestCase,missing annotation on package visible test case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase9.java,errorprone,DetachedTestCase,static method is not an issue,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
DetachedTestCase10.java,errorprone,DetachedTestCase,annotated methods are ignored,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/errorprone/xml/DetachedTestCase.xml
